credit_card_id,customer_id,card_type,card_limit,current_balance,last_payment_date,payment_due_date,payment_status,credit_utilization,credit_card_number,bank_name
1774,1032,mastercard,100000,41050,2024-04-21,2024-05-21,Overdue,0.41,2222059752616200,Union Bank of India
1775,1322,mastercard,25000,1791,2024-02-23,2024-03-24,Pending,0.07,2248540779971370,Central Bank of India
1776,1164,visa,40000,7104,2024-02-28,2024-03-29,Paid,0.18,4650212027568630,SBI
1777,1164,mastercard,200000,87941,2024-10-04,2024-11-03,Paid,0.44,2224354729576050,Yes Bank
1778,1164,amex,25000,17746,2024-06-24,2024-07-24,Paid,0.71,343689000000000,SBI
1779,233,visa,200000,2877,2024-05-22,2024-06-21,Pending,0.01,4192891957950910,Kotak Mahindra
1780,233,visa,300000,16969,2024-01-05,2024-02-04,Paid,0.06,4296971807009290,IDFC First Bank
1781,370,visa,200000,148058,2024-04-21,2024-05-21,Paid,0.74,4519601079439120,Bank of Maharashtra
1782,184,mastercard,15000,787,2024-04-17,2024-05-17,Pending,0.05,5444564268600860,SBI
1783,184,mastercard,15000,5843,2024-03-28,2024-04-27,Pending,0.39,2663948541347660,Union Bank of India
1784,184,visa,50000,49272,2024-10-17,2024-11-16,Pending,0.99,4654830730670260,Bank of India
1785,310,visa,400000,353729,2024-02-07,2024-03-08,Paid,0.88,4036269141664260,Canara Bank
1786,310,mastercard,400000,264020,2024-02-29,2024-03-30,Paid,0.66,2243835878477670,RBL Bank
1787,310,discover,15000,9620,2024-07-16,2024-08-15,Pending,0.64,6011057588100530,Bajaj Finserv
1788,1346,visa,40000,10565,2024-01-05,2024-02-04,Paid,0.26,4651442930488880,IDBI Bank
1789,1346,visa,300000,48911,2024-03-26,2024-04-25,Overdue,0.16,4633430309443240,Yes Bank
1790,1346,visa,500000,357281,2024-07-06,2024-08-05,Overdue,0.71,4488340596393970,Punjab National Bank
1791,923,visa,150000,135345,2024-06-18,2024-07-18,Overdue,0.9,4145270673921810,Andhra Bank
1792,923,mastercard,100000,17196,2024-05-07,2024-06-06,Pending,0.17,2261933386078190,Indian Bank
1793,923,amex,200000,112958,2024-02-11,2024-03-12,Paid,0.56,344387000000000,Union Bank of India
1794,1189,visa,30000,20001,2024-01-25,2024-02-24,Overdue,0.67,4598903910600140,SBI
1795,1189,visa,200000,164571,2024-07-15,2024-08-14,Pending,0.82,4800816357976960,Axis Bank
1796,281,visa,25000,10143,2024-02-20,2024-03-21,Overdue,0.41,4255583077229480,SBI
1797,47,mastercard,20000,14903,2024-10-05,2024-11-04,Pending,0.75,5588249093926000,Bank of Baroda
1798,47,mastercard,25000,2233,2024-08-01,2024-08-31,Pending,0.09,2475108398841720,Bank of Maharashtra
1799,47,mastercard,50000,5847,2024-05-26,2024-06-25,Paid,0.12,2563734008463800,Bank of Baroda
1800,56,mastercard,40000,31015,2024-09-26,2024-10-26,Pending,0.78,2247853736069120,IDBI Bank
1801,734,visa,20000,18636,2024-02-10,2024-03-11,Pending,0.93,4583021200424790,ICICI
1802,300,mastercard,40000,26275,2024-01-17,2024-02-16,Pending,0.66,2401509008170320,Andhra Bank
1803,300,visa,100000,48068,2024-06-16,2024-07-16,Overdue,0.48,4885363250152950,Andhra Bank
1804,300,amex,50000,5471,2024-09-03,2024-10-03,Overdue,0.11,340933000000000,Central Bank of India
1805,1417,mastercard,40000,2796,2024-01-16,2024-02-15,Overdue,0.07,2249794391533330,ICICI
1806,1417,visa,400000,294020,2024-07-24,2024-08-23,Paid,0.74,4040300175580070,Punjab National Bank
1807,1417,discover,40000,24629,2024-08-23,2024-09-22,Paid,0.62,6599284044644540,Bank of Maharashtra
1808,654,mastercard,20000,7308,2024-01-01,2024-01-31,Pending,0.37,2277557535254560,IDBI Bank
1809,1499,visa,50000,30531,2024-08-25,2024-09-24,Pending,0.61,4587691008499570,Federal Bank
1810,106,mastercard,20000,2812,2024-01-28,2024-02-27,Paid,0.14,2290086089571030,Axis Bank
1811,814,mastercard,500000,227076,2024-10-22,2024-11-21,Paid,0.45,2505136701835650,Union Bank of India
1812,814,mastercard,20000,10396,2024-07-24,2024-08-23,Pending,0.52,2369626617070970,Andhra Bank
1813,1072,mastercard,30000,23012,2024-09-29,2024-10-29,Overdue,0.77,2252328039813230,Bajaj Finserv
1814,1072,visa,40000,29791,2024-04-02,2024-05-02,Paid,0.74,4608250318299060,Federal Bank
1815,292,visa,100000,19072,2024-05-09,2024-06-08,Overdue,0.19,4315247316707310,Kotak Mahindra
1816,292,mastercard,200000,8211,2024-04-13,2024-05-13,Overdue,0.04,5306336121835820,Union Bank of India
1817,481,visa,500000,189526,2024-04-04,2024-05-04,Pending,0.38,4798325605271140,Bajaj Finserv
1818,1568,visa,15000,3465,2024-08-11,2024-09-10,Paid,0.23,4445424323369110,Central Bank of India
1819,1568,mastercard,40000,11541,2024-02-28,2024-03-29,Paid,0.29,2243443914319670,Punjab National Bank
1820,1347,visa,40000,26546,2024-06-23,2024-07-23,Paid,0.66,4877679941929280,Indian Bank
1821,1347,mastercard,75000,68783,2024-03-25,2024-04-24,Paid,0.92,2252143541478640,IDFC First Bank
1822,1347,discover,15000,1514,2024-11-08,2024-12-08,Pending,0.1,6011563300458990,Canara Bank
1823,1294,mastercard,25000,6507,2024-11-14,2024-12-14,Pending,0.26,5485960587354690,Central Bank of India
1824,189,mastercard,100000,70189,2024-06-18,2024-07-18,Overdue,0.7,2666071510205070,Bank of Baroda
1825,189,mastercard,50000,45409,2024-01-08,2024-02-07,Overdue,0.91,2267405355201650,Union Bank of India
1826,53,visa,150000,52051,2024-06-01,2024-07-01,Paid,0.35,4456313858165800,Bank of Maharashtra
1827,53,visa,50000,43520,2024-02-22,2024-03-23,Overdue,0.87,4498543149099710,Canara Bank
1828,53,visa,25000,15029,2024-10-06,2024-11-05,Paid,0.6,4402822623514820,Bajaj Finserv
1829,895,mastercard,20000,13316,2024-07-27,2024-08-26,Pending,0.67,2254552154035230,RBL Bank
1830,895,visa,100000,16478,2024-08-01,2024-08-31,Overdue,0.16,4880233960046760,IDBI Bank
1831,895,rupay,200000,25544,2024-05-25,2024-06-24,Paid,0.13,62917000000000,Kotak Mahindra
1832,490,mastercard,400000,286306,2024-04-28,2024-05-28,Paid,0.72,5551389601621090,Andhra Bank
1833,490,mastercard,30000,11406,2024-10-27,2024-11-26,Paid,0.38,2704677829079020,Kotak Mahindra
1834,1257,visa,50000,23841,2024-04-03,2024-05-03,Paid,0.48,4319690539305900,Indian Bank
1835,1257,mastercard,150000,32701,2024-05-23,2024-06-22,Overdue,0.22,5545142548122990,Bajaj Finserv
1836,1257,rupay,100000,54270,2024-04-21,2024-05-21,Pending,0.54,62488100000000,Federal Bank
1837,67,mastercard,150000,88034,2024-02-26,2024-03-27,Paid,0.59,2222096841657870,Bank of Baroda
1838,67,mastercard,75000,48905,2024-08-28,2024-09-27,Paid,0.65,2651002332466900,Federal Bank
1839,67,visa,150000,114262,2024-02-27,2024-03-28,Pending,0.76,4523192215352250,Indian Bank
1840,411,mastercard,300000,148503,2024-04-13,2024-05-13,Overdue,0.5,2240303847466160,Andhra Bank
1841,504,visa,20000,3401,2024-09-30,2024-10-30,Paid,0.17,4862983525336190,HDFC
1842,504,mastercard,20000,16266,2024-08-10,2024-09-09,Overdue,0.81,5390317538258660,Andhra Bank
1843,504,rupay,20000,14552,2024-09-18,2024-10-18,Overdue,0.73,62987300000000,ICICI
1844,76,mastercard,75000,27770,2024-04-05,2024-05-05,Paid,0.37,2233305900903380,IDBI Bank
1845,591,mastercard,20000,6408,2024-01-05,2024-02-04,Pending,0.32,2276352111870820,Axis Bank
1846,591,mastercard,500000,479214,2024-10-14,2024-11-13,Pending,0.96,2270464580561140,Central Bank of India
1847,591,mastercard,15000,6138,2024-01-28,2024-02-27,Paid,0.41,2299736548077880,RBL Bank
1848,1464,mastercard,40000,17334,2024-10-19,2024-11-18,Pending,0.43,5232519109043160,Central Bank of India
1849,1555,visa,15000,14748,2024-05-28,2024-06-27,Pending,0.98,4010486309848300,ICICI
1850,1555,visa,15000,2512,2024-07-10,2024-08-09,Pending,0.17,4241516511276790,RBL Bank
1851,1555,mastercard,50000,11168,2024-10-03,2024-11-02,Overdue,0.22,2466452707054360,Central Bank of India
1852,156,visa,150000,102593,2024-10-17,2024-11-16,Paid,0.68,4745496770455120,Andhra Bank
1853,156,mastercard,15000,13129,2024-10-23,2024-11-22,Overdue,0.88,2286721450050270,Central Bank of India
1854,153,visa,300000,204688,2024-04-03,2024-05-03,Overdue,0.68,4841295739893000,Bank of Baroda
1855,153,mastercard,50000,33900,2024-01-31,2024-03-01,Paid,0.68,5270626028581060,Central Bank of India
1856,153,discover,20000,4139,2024-11-01,2024-12-01,Overdue,0.21,6011095528700670,Axis Bank
1857,577,mastercard,500000,328895,2024-04-21,2024-05-21,Pending,0.66,2310816805985560,Federal Bank
1858,577,visa,50000,13353,2024-05-09,2024-06-08,Paid,0.27,4492998401484750,SBI
1859,312,visa,75000,1512,2024-07-22,2024-08-21,Overdue,0.02,4144722082072210,Bank of Maharashtra
1860,312,visa,15000,10126,2024-07-27,2024-08-26,Overdue,0.68,4792258763475560,Federal Bank
1861,312,visa,200000,100245,2024-02-24,2024-03-25,Paid,0.5,4789787798478770,Punjab National Bank
1862,1497,mastercard,300000,187758,2024-01-22,2024-02-21,Paid,0.63,5336308832578890,Yes Bank
1863,1497,visa,40000,12702,2024-03-10,2024-04-09,Overdue,0.32,4845560387513510,Yes Bank
1864,255,mastercard,500000,136566,2024-11-10,2024-12-10,Overdue,0.27,2299623900855110,ICICI
1865,255,mastercard,20000,4711,2024-07-28,2024-08-27,Overdue,0.24,2720328336360680,HDFC
1866,122,visa,20000,15044,2024-08-22,2024-09-21,Overdue,0.75,4450327579194430,Axis Bank
1867,1121,visa,25000,9255,2024-03-14,2024-04-13,Pending,0.37,4519040542598970,Bank of Baroda
1868,1121,visa,20000,16195,2024-02-03,2024-03-04,Pending,0.81,4787432733047490,Kotak Mahindra
1869,427,mastercard,20000,16090,2024-01-28,2024-02-27,Paid,0.8,5192394162966740,Central Bank of India
1870,427,visa,100000,82009,2024-07-31,2024-08-30,Paid,0.82,4062569899120920,Kotak Mahindra
1871,427,rupay,75000,49185,2024-08-02,2024-09-01,Pending,0.66,62986700000000,Bank of Baroda
1872,1241,visa,40000,664,2024-06-13,2024-07-13,Paid,0.02,4635676702621830,Bank of Maharashtra
1873,1241,visa,20000,11233,2024-07-03,2024-08-02,Pending,0.56,4078631737357800,Bajaj Finserv
1874,857,visa,25000,17096,2024-11-15,2024-12-15,Overdue,0.68,4782829422173790,IDFC First Bank
1875,857,visa,30000,19861,2024-07-30,2024-08-29,Paid,0.66,4799529129790520,Federal Bank
1876,857,visa,150000,134150,2024-04-06,2024-05-06,Paid,0.89,4020678144293300,Kotak Mahindra
1877,1086,mastercard,20000,7109,2024-08-07,2024-09-06,Paid,0.36,5429474249607220,Canara Bank
1878,1086,visa,30000,2734,2024-04-20,2024-05-20,Overdue,0.09,4389279357988010,Punjab National Bank
1879,232,mastercard,40000,31560,2024-06-04,2024-07-04,Paid,0.79,2420609671388420,SBI
1880,232,mastercard,400000,289143,2024-01-29,2024-02-28,Overdue,0.72,5491001378112120,Indian Bank
1881,232,mastercard,400000,259942,2024-09-20,2024-10-20,Pending,0.65,2362217353483990,RBL Bank
1882,536,mastercard,30000,8195,2024-03-27,2024-04-26,Paid,0.27,2383066161491670,Kotak Mahindra
1883,536,mastercard,75000,13486,2024-06-22,2024-07-22,Overdue,0.18,2226522205788890,Bank of Maharashtra
1884,536,mastercard,25000,6744,2024-02-16,2024-03-17,Overdue,0.27,2715658005667270,Bajaj Finserv
1885,960,mastercard,100000,55540,2024-07-20,2024-08-19,Overdue,0.56,2263829765007010,IDFC First Bank
1886,960,mastercard,200000,28195,2024-10-20,2024-11-19,Overdue,0.14,2248720205773970,Union Bank of India
1887,960,mastercard,30000,18584,2024-01-05,2024-02-04,Pending,0.62,2716836964347450,Bank of India
1888,1007,visa,100000,21921,2024-05-13,2024-06-12,Paid,0.22,4951573669183230,RBL Bank
1889,1007,mastercard,200000,107428,2024-10-13,2024-11-12,Pending,0.54,5250742622225360,Andhra Bank
1890,1007,rupay,150000,92341,2024-06-10,2024-07-10,Pending,0.62,62224700000000,Bank of Baroda
1891,454,mastercard,75000,24368,2024-02-06,2024-03-07,Pending,0.32,5233072051892540,Yes Bank
1892,454,visa,30000,21527,2024-08-23,2024-09-22,Pending,0.72,4677080852684060,Bank of India
1893,454,discover,500000,164863,2024-04-02,2024-05-02,Paid,0.33,6011421573627590,HDFC
1894,305,mastercard,400000,5715,2024-04-30,2024-05-30,Overdue,0.01,2471544803275680,Canara Bank
1895,305,visa,100000,74379,2024-05-23,2024-06-22,Pending,0.74,4911659484996150,Yes Bank
1896,603,visa,75000,37173,2024-11-12,2024-12-12,Overdue,0.5,4105932488722720,Kotak Mahindra
1897,603,visa,20000,18381,2024-09-12,2024-10-12,Pending,0.92,4249949849146780,Andhra Bank
1898,603,visa,200000,169415,2024-04-05,2024-05-05,Pending,0.85,4299090002179940,Central Bank of India
1899,440,mastercard,50000,12985,2024-04-13,2024-05-13,Paid,0.26,2294843574576110,ICICI
1900,440,mastercard,100000,6133,2024-05-14,2024-06-13,Pending,0.06,2367429254438670,Central Bank of India
1901,313,visa,20000,14836,2024-08-08,2024-09-07,Paid,0.74,4045570318908160,Andhra Bank
1902,583,mastercard,200000,100363,2024-03-17,2024-04-16,Paid,0.5,2267612676007400,Bank of Maharashtra
1903,1055,visa,40000,1168,2024-01-27,2024-02-26,Overdue,0.03,4012860002926410,Bank of Maharashtra
1904,1055,visa,100000,37272,2024-08-24,2024-09-23,Paid,0.37,4693280667734650,Union Bank of India
1905,1561,visa,150000,138284,2024-07-16,2024-08-15,Paid,0.92,4997578821434430,Canara Bank
1906,1561,visa,20000,15397,2024-04-26,2024-05-26,Paid,0.77,4858698281872770,Central Bank of India
1907,1561,mastercard,40000,20787,2024-01-24,2024-02-23,Pending,0.52,5224462209101820,Union Bank of India
1908,901,visa,150000,82096,2024-05-17,2024-06-16,Pending,0.55,4998685369637660,Andhra Bank
1909,901,visa,75000,39117,2024-04-08,2024-05-08,Overdue,0.52,4078101847068500,IDBI Bank
1910,102,mastercard,300000,63655,2024-09-27,2024-10-27,Pending,0.21,2537165783581110,Andhra Bank
1911,1202,visa,15000,3670,2024-03-19,2024-04-18,Paid,0.24,4448873877351370,HDFC
1912,1202,visa,20000,10579,2024-07-28,2024-08-27,Overdue,0.53,4833013944788330,Central Bank of India
1913,641,visa,25000,2884,2024-01-29,2024-02-28,Paid,0.12,4923900615325510,Bank of India
1914,641,visa,400000,27520,2024-09-11,2024-10-11,Pending,0.07,4882795235680510,ICICI
1915,1067,visa,15000,4985,2024-11-05,2024-12-05,Paid,0.33,4594195225098540,IDFC First Bank
1916,1067,mastercard,400000,321257,2024-08-09,2024-09-08,Pending,0.8,2254517418261810,IDFC First Bank
1917,1067,rupay,25000,4514,2024-10-02,2024-11-01,Overdue,0.18,62230800000000,Punjab National Bank
1918,1362,mastercard,25000,24675,2024-01-29,2024-02-28,Overdue,0.99,2714004885323780,Central Bank of India
1919,893,mastercard,300000,64158,2024-02-29,2024-03-30,Overdue,0.21,5523265153902470,RBL Bank
1920,893,visa,200000,125285,2024-01-23,2024-02-22,Overdue,0.63,4393689505051620,Bajaj Finserv
1921,893,amex,50000,47897,2024-03-31,2024-04-30,Pending,0.96,377708000000000,Yes Bank
1922,161,visa,40000,19414,2024-10-31,2024-11-30,Overdue,0.49,4731258450512850,SBI
1923,161,mastercard,150000,63537,2024-09-11,2024-10-11,Overdue,0.42,2247431662346960,Kotak Mahindra
1924,161,rupay,20000,2462,2024-08-29,2024-09-28,Pending,0.12,62332200000000,HDFC
1925,1401,visa,100000,50470,2024-02-29,2024-03-30,Paid,0.5,4149582274120130,Bajaj Finserv
1926,1401,visa,50000,13674,2024-10-19,2024-11-18,Overdue,0.27,4923745414112210,RBL Bank
1927,178,mastercard,500000,495127,2024-02-20,2024-03-21,Pending,0.99,5503343744858900,IDBI Bank
1928,178,visa,150000,27698,2024-07-24,2024-08-23,Paid,0.18,4267739538553770,Yes Bank
1929,566,mastercard,75000,59301,2024-06-28,2024-07-28,Overdue,0.79,2228928278405720,RBL Bank
1930,566,visa,500000,209822,2024-02-12,2024-03-13,Paid,0.42,4250643113945640,SBI
1931,77,mastercard,75000,21521,2024-10-29,2024-11-28,Overdue,0.29,2711052415880930,Indian Bank
1932,77,visa,25000,15104,2024-10-06,2024-11-05,Paid,0.6,4107303212282340,Axis Bank
1933,1068,visa,15000,14648,2024-07-19,2024-08-18,Pending,0.98,4573010168814550,Bank of Baroda
1934,1068,mastercard,15000,7802,2024-05-07,2024-06-06,Overdue,0.52,2295686020538240,RBL Bank
1935,1068,amex,50000,17404,2024-03-11,2024-04-10,Paid,0.35,373809000000000,Federal Bank
1936,3,visa,50000,28277,2024-07-05,2024-08-04,Paid,0.57,4316342653938240,Punjab National Bank
1937,3,mastercard,150000,112944,2024-06-15,2024-07-15,Overdue,0.75,2720333571916850,Canara Bank
1938,3,discover,100000,35728,2024-04-19,2024-05-19,Pending,0.36,6011371254188150,Axis Bank
1939,1235,visa,300000,200551,2024-02-14,2024-03-15,Overdue,0.67,4768947007982590,Central Bank of India
1940,1235,visa,40000,12415,2024-08-15,2024-09-14,Pending,0.31,4394948798764280,Bank of Baroda
1941,1009,mastercard,150000,129398,2024-07-30,2024-08-29,Overdue,0.86,2708482078424680,Central Bank of India
1942,1009,visa,300000,26147,2024-01-17,2024-02-16,Overdue,0.09,4818895086323190,Yes Bank
1943,609,visa,30000,3774,2024-01-07,2024-02-06,Paid,0.13,4758888754702300,ICICI
1944,892,mastercard,30000,2157,2024-01-24,2024-02-23,Overdue,0.07,2447605562611760,Axis Bank
1945,892,mastercard,30000,28921,2024-04-08,2024-05-08,Overdue,0.96,2245335875659600,Union Bank of India
1946,892,mastercard,75000,13278,2024-01-07,2024-02-06,Paid,0.18,2228998206063710,IDFC First Bank
1947,299,mastercard,30000,5604,2024-11-08,2024-12-08,Paid,0.19,2244246730109880,Bank of India
1948,299,mastercard,400000,312639,2024-09-09,2024-10-09,Pending,0.78,2720711872755500,HDFC
1949,299,visa,25000,16490,2024-01-05,2024-02-04,Overdue,0.66,4691404204546780,Andhra Bank
1950,34,mastercard,400000,160077,2024-01-23,2024-02-22,Overdue,0.4,2456331993706430,Yes Bank
1951,34,visa,50000,44659,2024-07-03,2024-08-02,Paid,0.89,4910289826012020,Bank of Baroda
1952,34,discover,50000,29833,2024-03-18,2024-04-17,Paid,0.6,6565420675950750,HDFC
1953,238,mastercard,75000,43785,2024-05-26,2024-06-25,Paid,0.58,5585971141161480,Bank of Baroda
1954,238,mastercard,20000,5594,2024-07-31,2024-08-30,Overdue,0.28,2284659676708060,HDFC
1955,296,mastercard,100000,76435,2024-05-25,2024-06-24,Paid,0.76,2243881217837280,Bajaj Finserv
1956,296,visa,100000,14337,2024-11-01,2024-12-01,Paid,0.14,4035229235873690,HDFC
1957,716,mastercard,30000,17212,2024-04-05,2024-05-05,Overdue,0.57,2383608544012470,Bank of Baroda
1958,716,visa,500000,49235,2024-04-25,2024-05-25,Paid,0.1,4654593323394650,Indian Bank
1959,1320,mastercard,100000,64312,2024-11-09,2024-12-09,Overdue,0.64,2704603151383930,Bank of India
1960,73,mastercard,300000,255062,2024-03-24,2024-04-23,Pending,0.85,2676736501095290,Bank of India
1961,73,mastercard,15000,13561,2024-02-12,2024-03-13,Pending,0.9,2229012926377230,Indian Bank
1962,240,mastercard,150000,126970,2024-06-22,2024-07-22,Paid,0.85,5139229706643230,IDFC First Bank
1963,1364,visa,25000,13445,2024-04-28,2024-05-28,Paid,0.54,4958060007824570,Punjab National Bank
1964,1364,mastercard,100000,4050,2024-05-07,2024-06-06,Paid,0.04,2240823391563440,Bank of Maharashtra
1965,710,mastercard,50000,13520,2024-03-06,2024-04-05,Overdue,0.27,2221007568569760,SBI
1966,710,visa,75000,14146,2024-07-05,2024-08-04,Pending,0.19,4488909460858280,Federal Bank
1967,710,amex,150000,45862,2024-05-22,2024-06-21,Pending,0.31,372551000000000,Bank of India
1968,203,mastercard,75000,54695,2024-07-21,2024-08-20,Pending,0.73,5492320505969500,Indian Bank
1969,998,visa,15000,9494,2024-07-25,2024-08-24,Overdue,0.63,4612153156292490,Canara Bank
1970,998,visa,75000,59641,2024-04-26,2024-05-26,Overdue,0.8,4650231232097870,Bank of India
1971,1098,mastercard,20000,273,2024-03-14,2024-04-13,Pending,0.01,2296395254765810,Punjab National Bank
1972,1098,mastercard,300000,78762,2024-02-08,2024-03-09,Overdue,0.26,2290184630134280,Indian Bank
1973,1195,visa,40000,31904,2024-08-15,2024-09-14,Pending,0.8,4109259794884510,SBI
1974,1195,mastercard,15000,7436,2024-07-08,2024-08-07,Paid,0.5,2270374111570510,Kotak Mahindra
1975,1195,amex,200000,32357,2024-02-17,2024-03-18,Paid,0.16,342451000000000,Bajaj Finserv
1976,231,mastercard,15000,7050,2024-11-06,2024-12-06,Pending,0.47,2637856283856730,HDFC
1977,231,visa,40000,9025,2024-03-28,2024-04-27,Pending,0.23,4806057572098070,Indian Bank
1978,1016,visa,20000,8869,2024-10-08,2024-11-07,Paid,0.44,4122900442917920,Kotak Mahindra
1979,1016,mastercard,200000,21159,2024-01-06,2024-02-05,Pending,0.11,2239240497907860,Yes Bank
1980,1016,discover,100000,46482,2024-04-02,2024-05-02,Paid,0.46,6011791693176200,Union Bank of India
1981,273,mastercard,75000,12863,2024-09-12,2024-10-12,Pending,0.17,2269388506112640,Indian Bank
1982,273,mastercard,25000,18478,2024-06-22,2024-07-22,Pending,0.74,2253344432320700,Canara Bank
1983,1338,visa,300000,104598,2024-06-21,2024-07-21,Pending,0.35,4516826552336050,Punjab National Bank
